Name,Price,Price_Origin,LINK,IMG,RATING

Điện Thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,29.300.000 ₫,40.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-z-fold4-5g-12gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p221230394.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.221230396&itm_medium=CPC&itm_source=tiki-reco&spid=221230396
",https://salt.tikicdn.com/cache/200x280/ts/product/44/7f/2f/cbbfbc89f998b2b37112b56875fd8ad7.jpg,None

Điện Thoại Samsung Galaxy A53 5G (8GB/128GB) - Hàng Chính Hãng,7.700.000 ₫,9.600.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a53-5g-8gb-128gb-p174067758.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196284888&itm_medium=CPC&itm_source=tiki-reco&spid=196284888
",https://salt.tikicdn.com/cache/200x280/ts/product/14/66/55/9a7173d2ab44969f0db04570f4b4c740.jpg,None

Điện Thoại Samsung A04e 4GB/128GB - Hàng Chính Hãng,3.036.000 ₫,4.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-a04e-4gb-128gb-hang-chinh-hang-p242767053.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.248923765&itm_medium=CPC&itm_source=tiki-reco&spid=248923765
",https://salt.tikicdn.com/cache/200x280/ts/product/d7/10/1c/0bfe516bc7a4639039e1e2e9035aa48c.jpg,None

Điện thoại Samsung Galaxy A53 5G - Hàng chính hãng,9.990.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-a53-5g-chinh-hang-p181699331.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.181699342&itm_medium=CPC&itm_source=tiki-reco&spid=181699342
",https://salt.tikicdn.com/cache/200x280/ts/product/8d/9c/5d/ae3bb3496b24d67031a6972b12bbcf95.jpg,None

Điện thoại Samsung A73 8GB/128GB Xanh - Hàng chính hãng,10.990.000 ₫,11.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-a73-8gb-128gb-xanh-hang-chinh-hang-p190702606.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.190702607&itm_medium=CPC&itm_source=tiki-reco&spid=190702607
",https://salt.tikicdn.com/cache/200x280/ts/product/aa/d4/06/96f40f0715dbb41038e1102285369303.jpg,None

Điện Thoại Samsung Galaxy A04e (3GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,2.390.000 ₫,3.190.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04e-3gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p244173959.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.244173963&itm_medium=CPC&itm_source=tiki-reco&spid=244173963
",https://salt.tikicdn.com/cache/200x280/ts/product/36/cb/88/ccd6ce40a5ff8c0e2baffdc0314e5dc0.jpg,None

Bút Spen Samsung S22 Ultra - Hàng Chính Hãng,1.190.000 ₫,1.990.000 ₫,"https://tiki.vn/but-samsung-spen-s22-ultra-hang-chinh-hang-p167015200.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.167015201&itm_medium=CPC&itm_source=tiki-reco&spid=167015201
",https://salt.tikicdn.com/cache/200x280/ts/product/de/d8/40/798f3a83c3bc96c733d256b5b323b771.jpg,None

Điện thoại Samsung Galaxy S23 Plus 256GB - Hàng chính hãng,26.990.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-256gb-hang-chinh-hang-p242657652.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.242657654&itm_medium=CPC&itm_source=tiki-reco&spid=242657654
",https://salt.tikicdn.com/cache/200x280/ts/product/49/87/a9/213f748c2aea9f5a6c76cb169c58ec95.jpg,None

Điện thoại Samsung Galaxy A03s (3GB/32GB) - Hàng chính hãng,2.219.000 ₫,2.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a03s-3gb-32gb-hang-chinh-hang-p217559440.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217559444&itm_medium=CPC&itm_source=tiki-reco&spid=217559444
",https://salt.tikicdn.com/cache/200x280/ts/product/37/a8/e7/15dcaa4ab2f11e63916b80f8bb2356d4.jpg,None

Điện thoại Samsung Galaxy A23 (4 GB/128 GB) - Hàng chính hãng,4.726.000 ₫,5.263.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a23-4-gb-128-gb-hang-chinh-hang-p193733976.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.203985881&itm_medium=CPC&itm_source=tiki-reco&spid=203985881
",https://salt.tikicdn.com/cache/200x280/ts/product/51/52/56/a99cacd671c06992d4815ed5f7c78de8.png,None

Điện Thoại Xiaomi Note 11 Pro (8GB/128GB) - Hàng Chính Hãng,6.900.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-note-11-pro-8gb-128gb-hang-chinh-hang-p166613831.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216725172&itm_medium=CPC&itm_source=tiki-reco&spid=216725172
",https://salt.tikicdn.com/cache/200x280/ts/product/a9/a8/1d/ae31b7f31c0e29e70d6becbc62f11f9e.jpg,None

Điện Thoại Realme C25Y 4GB/128GB - Hàng Chính Hãng,2.890.000 ₫,4.990.000 ₫,"https://tiki.vn/dien-thoai-realme-c25y-4gb-128gb-hang-chinh-hang-p230147768.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.230147777&itm_medium=CPC&itm_source=tiki-reco&spid=230147777
",https://salt.tikicdn.com/cache/200x280/ts/product/a7/d9/44/d406957b1be45ad87f868c97a200f8aa.jpg,None

Điện Thoại Samsung Galaxy A04e (3GB/32GB)- Hàng Chính Hãng,2.161.000 ₫,2.690.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04e-3gb-32gb-hang-chinh-hang-p214603586.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.225211054&itm_medium=CPC&itm_source=tiki-reco&spid=225211054
",https://salt.tikicdn.com/cache/200x280/ts/product/39/38/11/14842eb5d73b39de96afaa482f5db6b0.jpg,None

Điện thoại Samsung Galaxy A23 (4G+128G) A235F Xanh - Hàng Chính Hãng,4.726.000 ₫,5.180.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a23-4g-128g-a235f-xanh-hang-chinh-hang-p191689809.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.203984624&itm_medium=CPC&itm_source=tiki-reco&spid=203984624
",https://salt.tikicdn.com/cache/200x280/ts/product/55/a4/5e/dd2a3d47d5ed2fc42cd623bcd63e63e7.jpg,None

Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Vàng - Hàng chính hãng,19.490.000 ₫,25.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-vang-hang-chinh-hang-p193209870.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.193209871&itm_medium=CPC&itm_source=tiki-reco&spid=193209871
",https://salt.tikicdn.com/cache/200x280/ts/product/98/4c/dc/326c6d7184e03fefd2929688659149d5.jpg,None

Điện thoại Xiaomi Redmi Note 11 - Hàng chính hãng,4.990.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-chinh-hang-p181699278.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.181699295&itm_medium=CPC&itm_source=tiki-reco&spid=181699295
",https://salt.tikicdn.com/cache/200x280/ts/product/cf/fa/3c/5eeba656acea2e626eb266971a68edce.jpg,None

Điện Thoại Samsung Galaxy A53 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,9.990.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-a53-5g-8gb-128gb-da-kich-hoat-dien-tu-hang-chinh-hang-p178951652.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.178951656&itm_medium=CPC&itm_source=tiki-reco&spid=178951656
",https://salt.tikicdn.com/cache/200x280/ts/product/70/ee/4f/b919159de2f4700725f2d14df13e6e7e.jpg,None

Điện thoại Samsung Galaxy A33 (5G) A336 (6 GB/128 GB)- Hàng chính hãng,6.393.000 ₫,7.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-a336-6-gb-128-gb-hang-chinh-hang-p189937243.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285880&itm_medium=CPC&itm_source=tiki-reco&spid=196285880
",https://salt.tikicdn.com/cache/200x280/ts/product/0e/9e/5d/022a83c9d9bddfe244dea2e4c8d5ab31.jpg,None

"Điện thoại Oppo A16K (4GB/64GB) -Hàng Chính Hãng, Mới 100% | Bảo Hành 12 Tháng - Mới Nguyên Seal - Điện Thoại Giá Rẻ",3.385.000 ₫,4.260.000 ₫,"https://tiki.vn/dien-thoai-oppo-a16k-4gb-64gb-dien-thoai-chinh-hang-moi-100-bao-hanh-12-thang-moi-nguyen-seal-dien-thoai-gia-re-p213964811.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.213964817&itm_medium=CPC&itm_source=tiki-reco&spid=213964817
",https://salt.tikicdn.com/cache/200x280/ts/product/15/c9/41/b837b554ca341b90370fb3c7661fd292.png,None

Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,4.049.000 ₫,4.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-a14-4gb-128gb-hang-chinh-hang-p244303202.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.244303204&itm_medium=CPC&itm_source=tiki-reco&spid=244303204
",https://salt.tikicdn.com/cache/200x280/ts/product/ec/44/3d/0c1c7c4ecae358b1b9ba9d933c70c77d.jpg,None

Điện Thoại Xiaomi Redmi Note 11 4GB/64GB - Hàng Chính Hãng,4.000.000 ₫,None,"https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-64gb-hang-chinh-hang-p160819279.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216725272&itm_medium=CPC&itm_source=tiki-reco&spid=216725272
",https://salt.tikicdn.com/cache/200x280/ts/product/7a/b7/3c/6fcddab1e59ef33bdbccd898cdaa3f36.jpg,None

Điện thoại OPPO Reno8 T 4G (8GB/256GB) - Hàng Chính Hãng,7.690.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-oppo-reno8-t-4g-8gb-256gb-hang-chinh-hang-p243165179.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.243165183&itm_medium=CPC&itm_source=tiki-reco&spid=243165183
",https://salt.tikicdn.com/cache/200x280/ts/product/65/66/55/47f7fde264ec419d1e1c59db377b9cc6.jpg,None

Điện Thoại Vivo Y01 2GB/32GB - Hàng Chính Hãng,2.450.000 ₫,2.990.000 ₫,"https://tiki.vn/dien-thoai-vivo-y01-2gb-32gb-hang-chinh-hang-p205113529.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205113534&itm_medium=CPC&itm_source=tiki-reco&spid=205113534
",https://salt.tikicdn.com/cache/200x280/ts/product/d3/c4/3f/2fdfaeea1009885ce0c191034f37526d.jpg,None

Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng,5.939.000 ₫,5.990.000 ₫,"https://tiki.vn/dien-thoai-vivo-y33s-8gb-128gb-hang-chinh-hang-p158895857.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.158895861&itm_medium=CPC&itm_source=tiki-reco&spid=158895861
",https://salt.tikicdn.com/cache/200x280/ts/product/44/5d/98/552402fb183ed24fc6053d1799d4c618.jpg,None

Điện thoại Samsung Galaxy A13 4GB/64GB - Hàng chính hãng - Mới 100% - Nguyên Seal - Bảo Hành 12 Tháng - 4 Camera Mặt Lưng - Màn Hình Full HD,3.473.000 ₫,4.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a13-4gb-64gb-hang-chinh-hang-moi-100-nguyen-seal-bao-hanh-12-thang-4-camera-mat-lung-man-hinh-full-hd-p213925303.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216973805&itm_medium=CPC&itm_source=tiki-reco&spid=216973805
",https://salt.tikicdn.com/cache/200x280/ts/product/e9/30/c8/bfecf1d62a7eccd1ef83bfa1f01de93f.png,None

Điện thoại Samsung A33 5G 6GB/128GB Đen - Hàng Chính Hãng,6.290.000 ₫,8.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-den-hang-chinh-hang-p188833923.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.188833924&itm_medium=CPC&itm_source=tiki-reco&spid=188833924
",https://salt.tikicdn.com/cache/200x280/ts/product/86/4f/62/4a7170bee5883c393a36752aeb87b257.png,None

Điện Thoại Vivo Y33s 8GB/128GB - Hàng Chính Hãng,5.599.000 ₫,5.999.000 ₫,"https://tiki.vn/dien-thoai-vivo-y33s-8gb-128gb-hang-chinh-hang-p160797086.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.160797088&itm_medium=CPC&itm_source=tiki-reco&spid=160797088
",https://salt.tikicdn.com/cache/200x280/ts/product/b3/5c/54/1e2a42c49b0e2a3d44f1dd8203cca9c9.jpg,None

Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,2.104.000 ₫,3.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a03-3gb-32gb-hang-chinh-hang-p179234820.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196284996&itm_medium=CPC&itm_source=tiki-reco&spid=196284996
",https://salt.tikicdn.com/cache/200x280/ts/product/ab/5f/c2/2124a3931ee3043091297046291ef440.jpg,None

Điện thoại Samsung Galaxy A14 LTE (4GB/128GB) - Hàng chính hãng,4.019.000 ₫,4.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-lte-4gb-128gb-hang-chinh-hang-p245770806.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.245770812&itm_medium=CPC&itm_source=tiki-reco&spid=245770812
",https://salt.tikicdn.com/cache/200x280/ts/product/61/21/34/487376b7011d2bdb8951b3674af2e374.jpg,None

"Điện thoại Samsung Galaxy A53 5G (8GB/128GB) - Hàng Chính Hãng, Mới 100%, Nguyên Seal | Bảo hành 12 tháng GZ39 - Camera 64 MB Chống Rung - Màn Hình 6.5 Inches",7.700.000 ₫,8.453.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a53-5g-8gb-128gb-hang-chinh-hang-moi-100-nguyen-seal-bao-hanh-12-thang-gz39-camera-64-mb-chong-rung-man-hinh-6-5-inches-p213894484.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216978310&itm_medium=CPC&itm_source=tiki-reco&spid=216978310
",https://salt.tikicdn.com/cache/200x280/ts/product/d0/26/7f/650110e50dc0b1ca40aa63ee81fc4406.jpg,None

Điện Thoại Samsung Galaxy Z Flip3 5G 8GB/256GB - Hàng chính hãng chưa active,22.450.000 ₫,None,"https://tiki.vn/dien-thoai-galaxy-z-flip3-5g-8gb-256gb-hang-chinh-hang-chua-active-p159887172.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.159887192&itm_medium=CPC&itm_source=tiki-reco&spid=159887192
",https://salt.tikicdn.com/cache/200x280/ts/product/53/2b/0d/cb6a97644f49fd959ebb32668f35838e.jpg,None

Điện Thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,36.130.000 ₫,38.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-12gb-256gb-da-kich-hoat-dien-tu-hang-chinh-hang-p195977553.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216984326&itm_medium=CPC&itm_source=tiki-reco&spid=216984326
",https://salt.tikicdn.com/cache/200x280/ts/product/d3/fa/e2/7767f3fd9191ec5aa26dd3be10491d13.jpg,None

Điện Thoại Oppo A16k 4GB/64GB - Hàng Chính Hãng,2.990.000 ₫,4.290.000 ₫,"https://tiki.vn/dien-thoai-oppo-a16k-4gb-64gb-hang-chinh-hang-p164923596.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.164923598&itm_medium=CPC&itm_source=tiki-reco&spid=164923598
",https://salt.tikicdn.com/cache/200x280/ts/product/53/ae/03/60abb4e9f4437e3aab275e6cd9b4a5cb.jpg,None

Điện thoại Samsung Galaxy A14 (4GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,4.050.000 ₫,4.490.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-4gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p247925719.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.247925721&itm_medium=CPC&itm_source=tiki-reco&spid=247925721
",https://salt.tikicdn.com/cache/200x280/ts/product/5d/c2/b4/82fc38e440e981b9490fc80d54b46909.jpg,None

Điện thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,2.990.000 ₫,3.490.000 ₫,"https://tiki.vn/dien-thoai-vivo-y02s-3gb-32gb-hang-chinh-hang-p205113403.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.205113405&itm_medium=CPC&itm_source=tiki-reco&spid=205113405
",https://salt.tikicdn.com/cache/200x280/ts/product/41/2e/7c/6fc28ee738cc400d70d781f9d41a4c92.jpg,None

Điện thoại Samsung Galaxy A23 (4/128GB) - Hàng chính hãng,5.690.000 ₫,None,"https://tiki.vn/dien-thoai-samsung-galaxy-a23-4-128gb-chinh-hang-p190558337.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.190558340&itm_medium=CPC&itm_source=tiki-reco&spid=190558340
",https://salt.tikicdn.com/cache/200x280/ts/product/a8/8d/fc/dc2e1e2adedbea9770121ae36339bdee.jpg,None

Điện thoại Samsung Galaxy S21 FE 5G (8GB/128GB) - Hàng chính hãng,9.724.000 ₫,12.900.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-s21-fe-5g-8gb-128gb-hang-chinh-hang-p167267098.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285418&itm_medium=CPC&itm_source=tiki-reco&spid=196285418
",https://salt.tikicdn.com/cache/200x280/ts/product/c6/95/af/e997e7d74c39f40cbd9b2e36b65f5ff1.jpg,None

Điện thoại Samsung Galaxy S23 5G (8GB/128GB) - Hàng chính hãng,22.303.000 ₫,23.000.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-hang-chinh-hang-p216171796.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.217088030&itm_medium=CPC&itm_source=tiki-reco&spid=217088030
",https://salt.tikicdn.com/cache/200x280/ts/product/fd/fa/29/bda63239ff3750311e6a9cf668b97e9d.png,None

Điện thoại Nokia C01 Plus - Hàng chính hãng - Tím Thạch Anh,1.399.000 ₫,1.879.000 ₫,"https://tiki.vn/dien-thoai-nokia-c01-plus-hang-chinh-hang-tim-thach-anh-p138305946.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.141648148&itm_medium=CPC&itm_source=tiki-reco&spid=141648148
",https://salt.tikicdn.com/cache/200x280/ts/product/20/df/76/363e1ccc2837d85cab5ca8c9866d949f.jpg,None

Điện thoại OPPO Reno8T 4G - Hàng chính hãng,8.490.000 ₫,None,"https://tiki.vn/dien-thoai-oppo-reno8t-4g-hang-chinh-hang-p215746882.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.215746886&itm_medium=CPC&itm_source=tiki-reco&spid=215746886
",https://salt.tikicdn.com/cache/200x280/ts/product/86/57/91/4fe3f7778f0b838dfcd4100c76771942.jpg,None

Điện Thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng Chính Hãng,9.775.000 ₫,11.500.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a73-5g-8gb-128gb-hang-chinh-hang-p206649454.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.207923094&itm_medium=CPC&itm_source=tiki-reco&spid=207923094
",https://salt.tikicdn.com/cache/200x280/ts/product/9a/bd/8c/fe9b6831ad4d112b28fe7136b5bc5e20.jpg,None

Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/256 GB) - Hàng chính hãng,18.726.000 ₫,22.200.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8-gb-256-gb-hang-chinh-hang-p196200197.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.208497444&itm_medium=CPC&itm_source=tiki-reco&spid=208497444
",https://salt.tikicdn.com/cache/200x280/ts/product/16/c6/23/89386d290ba7796cf3671efa3bd63753.png,None

Điện thoại Samsung S22 Ultra 8GB/128GB Trắng -Hàng Chính Hãng,21.490.000 ₫,30.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-s22-ultra-8gb-128gb-trang-hang-chinh-hang-p188129338.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.188129339&itm_medium=CPC&itm_source=tiki-reco&spid=188129339
",https://salt.tikicdn.com/cache/200x280/ts/product/a2/90/81/6a61c6c21007f6acbd2bbde5f8831a7d.png,None

Điện thoại Samsung Galaxy A14 5G A146P (4+128G) Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),4.887.000 ₫,5.080.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-a146p-4-128g-den-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p219397711.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.222661019&itm_medium=CPC&itm_source=tiki-reco&spid=222661019
",https://salt.tikicdn.com/cache/200x280/ts/product/0a/e9/87/aebe1adfa899e8673177008ad1e4e6ff.jpg,None

Điện Thoại Samsung A04e 3GB/32GB - Hàng Chính Hãng,2.189.000 ₫,2.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-a04e-3gb-32gb-hang-chinh-hang-p242771940.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.242771950&itm_medium=CPC&itm_source=tiki-reco&spid=242771950
",https://salt.tikicdn.com/cache/200x280/ts/product/90/43/07/34ef8ffd8760573243d5493a07c63e66.jpg,None

Điện thoại Samsung Galaxy A13 4GB/128GB Đen - Hàng Chính Hãng,3.800.000 ₫,4.190.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a13-4gb-128gb-den-hang-chinh-hang-p188701409.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.196285683&itm_medium=CPC&itm_source=tiki-reco&spid=196285683
",https://salt.tikicdn.com/cache/200x280/ts/product/ba/65/a1/5acbc1b73f47a46b5e52c3e80564b509.jpg,None

Điện thoại Samsung Galaxy A04 (3GB / 32GB) - Hàng chính hãng - Mới 100% Nguyên Seal - Pin Khủng 5000 mAh - Bảo Hành 12 Tháng,2.350.000 ₫,2.710.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-moi-100-nguyen-seal-pin-khung-5000-mah-bao-hanh-12-thang-p213931247.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.216738422&itm_medium=CPC&itm_source=tiki-reco&spid=216738422
",https://salt.tikicdn.com/cache/200x280/ts/product/cf/9f/6c/c94b4c6ee769d0a3b10c064de3827e5f.png,None

Điện thoại Samsung Galaxy S23 8GB 256GB - Hàng chính hãng,22.190.000 ₫,24.990.000 ₫,"https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-256gb-hang-chinh-hang-p242635843.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202304040600_MD_batched_PID.242635849&itm_medium=CPC&itm_source=tiki-reco&spid=242635849
",https://salt.tikicdn.com/cache/200x280/ts/product/44/bc/9f/848ba7e2e5a3ff1a5cdd606b5e5c9c5c.jpg,None

